fare_id,origin_id,destination_id,Price,currency_type,origin_station,destination_station
1255,PITT,WDUB,7.65,USD,Pittsburg/Bay Point,West Dublin/Pleasanton
1256,PITT,RICH,6,USD,Pittsburg/Bay Point,Richmond
1257,PITT,DELN,5.75,USD,Pittsburg/Bay Point,Del Norte
1258,PITT,PLZA,5.6,USD,Pittsburg/Bay Point,El Cerrito Plaza
1259,PITT,NBRK,5.4,USD,Pittsburg/Bay Point,North Berkeley
1260,PITT,DBRK,5.3,USD,Pittsburg/Bay Point,Downtown Berkeley
1261,PITT,ASHB,5.3,USD,Pittsburg/Bay Point,Ashby
1262,PITT,MCAR,5.3,USD,Pittsburg/Bay Point,MacArthur
1263,PITT,19TH,5.3,USD,Pittsburg/Bay Point,19th Street Oakland
1264,PITT,12TH,5.3,USD,Pittsburg/Bay Point,12th Street Oakland
1265,PITT,LAKE,5.3,USD,Pittsburg/Bay Point,Lake Merritt
1266,PITT,FTVL,5.5,USD,Pittsburg/Bay Point,Fruitvale
1267,PITT,COLS,5.7,USD,Pittsburg/Bay Point,Coliseum
1268,PITT,SANL,6,USD,Pittsburg/Bay Point,San Leandro
1269,PITT,BAYF,6.3,USD,Pittsburg/Bay Point,Bay Fair
1270,PITT,HAYW,6.6,USD,Pittsburg/Bay Point,Hayward
1271,PITT,SHAY,6.95,USD,Pittsburg/Bay Point,South Hayward
1272,PITT,UCTY,7.45,USD,Pittsburg/Bay Point,Union City
1273,PITT,FRMT,7.85,USD,Pittsburg/Bay Point,Fremont
1274,PITT,CAST,6.6,USD,Pittsburg/Bay Point,Castro Valley
1275,PITT,DUBL,7.85,USD,Pittsburg/Bay Point,Dublin/Pleasanton
1276,PITT,PITT,6.4,USD,Pittsburg/Bay Point,Pittsburg/Bay Point
1277,PITT,NCON,2.15,USD,Pittsburg/Bay Point,North Concord/Martinez
1278,PITT,COLM,7.8,USD,Pittsburg/Bay Point,Colma
1279,PITT,CONC,2.15,USD,Pittsburg/Bay Point,Concord
1280,PITT,PHIL,2.15,USD,Pittsburg/Bay Point,Pleasant Hill
1281,PITT,WCRK,2.15,USD,Pittsburg/Bay Point,Walnut Creek
1282,PITT,LAFY,4.1,USD,Pittsburg/Bay Point,Lafayette
1283,PITT,ORIN,4.5,USD,Pittsburg/Bay Point,Orinda
1284,PITT,ROCK,5.15,USD,Pittsburg/Bay Point,Rockridge
1285,PITT,WOAK,5.45,USD,Pittsburg/Bay Point,West Oakland
1286,PITT,EMBR,7.3,USD,Pittsburg/Bay Point,Embarcadero
1287,PITT,MONT,7.3,USD,Pittsburg/Bay Point,Montgomery Street
1288,PITT,POWL,7.3,USD,Pittsburg/Bay Point,Powell Street
1289,PITT,CIVC,7.3,USD,Pittsburg/Bay Point,Civic Center
1290,PITT,16TH,7.4,USD,Pittsburg/Bay Point,16th Street Mission
1291,PITT,24TH,7.45,USD,Pittsburg/Bay Point,24th Street Mission
1292,PITT,GLEN,7.6,USD,Pittsburg/Bay Point,Glen Park
1293,PITT,BALB,7.7,USD,Pittsburg/Bay Point,Balboa Park
1294,PITT,DALY,7.8,USD,Pittsburg/Bay Point,Daly City
1295,PITT,OAKL,12.4,USD,Pittsburg/Bay Point,Oakland City Center/12th St
1296,PITT,WARM,8.35,USD,Pittsburg/Bay Point,Warm Springs/South Fremont
1297,PITT,MLPT,9.15,USD,Pittsburg/Bay Point,Milpitas
1298,PITT,BERY,9.4,USD,Pittsburg/Bay Point,Berryessa/North San Jose
1299,PITT,PCTR,2.15,USD,Pittsburg/Bay Point,Pittsburg Center
1300,PITT,ANTC,2.15,USD,Pittsburg/Bay Point,Antioch
1301,NCON,SSAN,7.45,USD,North Concord/Martinez,South San Francisco
1302,NCON,SBRN,7.7,USD,North Concord/Martinez,San Bruno
1303,NCON,SFIA,12.9,USD,North Concord/Martinez,San Francisco International Airport
1304,NCON,MLBR,8.1,USD,North Concord/Martinez,Millbrae
1305,NCON,WDUB,7.05,USD,North Concord/Martinez,West Dublin/Pleasanton
1306,NCON,RICH,5.4,USD,North Concord/Martinez,Richmond
1307,NCON,DELN,5.2,USD,North Concord/Martinez,Del Norte
1308,NCON,PLZA,5,USD,North Concord/Martinez,El Cerrito Plaza
1309,NCON,NBRK,4.8,USD,North Concord/Martinez,North Berkeley
1310,NCON,DBRK,4.75,USD,North Concord/Martinez,Downtown Berkeley
1311,NCON,ASHB,4.7,USD,North Concord/Martinez,Ashby
1312,NCON,MCAR,4.7,USD,North Concord/Martinez,MacArthur
1313,NCON,19TH,4.75,USD,North Concord/Martinez,19th Street Oakland
1314,NCON,12TH,4.75,USD,North Concord/Martinez,12th Street Oakland
1315,NCON,LAKE,4.75,USD,North Concord/Martinez,Lake Merritt
1316,NCON,FTVL,4.9,USD,North Concord/Martinez,Fruitvale
1317,NCON,COLS,5.15,USD,North Concord/Martinez,Coliseum
1318,NCON,SANL,5.45,USD,North Concord/Martinez,San Leandro
1319,NCON,BAYF,5.7,USD,North Concord/Martinez,Bay Fair
1320,NCON,HAYW,6,USD,North Concord/Martinez,Hayward
1321,NCON,SHAY,6.35,USD,North Concord/Martinez,South Hayward
1322,NCON,UCTY,6.9,USD,North Concord/Martinez,Union City
1323,NCON,FRMT,7.3,USD,North Concord/Martinez,Fremont
1324,NCON,CAST,6,USD,North Concord/Martinez,Castro Valley
1325,NCON,DUBL,7.25,USD,North Concord/Martinez,Dublin/Pleasanton
1326,NCON,PITT,2.15,USD,North Concord/Martinez,Pittsburg/Bay Point
1327,NCON,NCON,6.4,USD,North Concord/Martinez,North Concord/Martinez
1328,NCON,COLM,7.2,USD,North Concord/Martinez,Colma
1329,NCON,CONC,2.15,USD,North Concord/Martinez,Concord
1330,NCON,PHIL,2.15,USD,North Concord/Martinez,Pleasant Hill
1331,NCON,WCRK,2.15,USD,North Concord/Martinez,Walnut Creek
1332,NCON,LAFY,3.4,USD,North Concord/Martinez,Lafayette
1333,NCON,ORIN,3.95,USD,North Concord/Martinez,Orinda
1334,NCON,ROCK,4.55,USD,North Concord/Martinez,Rockridge
1335,NCON,WOAK,4.9,USD,North Concord/Martinez,West Oakland
1336,NCON,EMBR,6.7,USD,North Concord/Martinez,Embarcadero
1337,NCON,MONT,6.7,USD,North Concord/Martinez,Montgomery Street
1338,NCON,POWL,6.7,USD,North Concord/Martinez,Powell Street
1339,NCON,CIVC,6.7,USD,North Concord/Martinez,Civic Center
1340,NCON,16TH,6.8,USD,North Concord/Martinez,16th Street Mission
1341,NCON,24TH,6.85,USD,North Concord/Martinez,24th Street Mission
1342,NCON,GLEN,7.05,USD,North Concord/Martinez,Glen Park
1343,NCON,BALB,7.1,USD,North Concord/Martinez,Balboa Park
1344,NCON,DALY,7.25,USD,North Concord/Martinez,Daly City
1345,NCON,OAKL,11.85,USD,North Concord/Martinez,Oakland City Center/12th St
1346,NCON,WARM,7.75,USD,North Concord/Martinez,Warm Springs/South Fremont
1347,NCON,MLPT,8.55,USD,North Concord/Martinez,Milpitas
1348,NCON,BERY,8.85,USD,North Concord/Martinez,Berryessa/North San Jose
1349,NCON,PCTR,2.15,USD,North Concord/Martinez,Pittsburg Center
1350,NCON,ANTC,3.75,USD,North Concord/Martinez,Antioch
1351,COLM,SSAN,3.6,USD,Colma,South San Francisco
1352,COLM,SBRN,3.6,USD,Colma,San Bruno
1353,COLM,SFIA,8.9,USD,Colma,San Francisco International Airport
1354,COLM,MLBR,4.15,USD,Colma,Millbrae
1355,COLM,WDUB,7.15,USD,Colma,West Dublin/Pleasanton
1356,COLM,RICH,5.7,USD,Colma,Richmond
1357,COLM,DELN,5.45,USD,Colma,Del Norte
1358,COLM,PLZA,5.3,USD,Colma,El Cerrito Plaza
1359,COLM,NBRK,5.1,USD,Colma,North Berkeley
1360,COLM,DBRK,5,USD,Colma,Downtown Berkeley
1361,COLM,ASHB,4.9,USD,Colma,Ashby
1362,COLM,MCAR,4.8,USD,Colma,MacArthur
1363,COLM,19TH,4.7,USD,Colma,19th Street Oakland
1364,COLM,12TH,4.7,USD,Colma,12th Street Oakland
1365,COLM,LAKE,4.7,USD,Colma,Lake Merritt
1366,COLM,FTVL,5,USD,Colma,Fruitvale
1367,COLM,COLS,5.2,USD,Colma,Coliseum
1368,COLM,SANL,5.55,USD,Colma,San Leandro
1369,COLM,BAYF,5.8,USD,Colma,Bay Fair
1370,COLM,HAYW,6.1,USD,Colma,Hayward
1371,COLM,SHAY,6.45,USD,Colma,South Hayward
1372,COLM,UCTY,7,USD,Colma,Union City
1373,COLM,FRMT,7.35,USD,Colma,Fremont
1374,COLM,CAST,6.1,USD,Colma,Castro Valley
1375,COLM,DUBL,7.35,USD,Colma,Dublin/Pleasanton
1376,COLM,PITT,7.8,USD,Colma,Pittsburg/Bay Point
1377,COLM,NCON,7.2,USD,Colma,North Concord/Martinez
1378,COLM,COLM,6.4,USD,Colma,Colma
1379,COLM,CONC,7,USD,Colma,Concord
1380,COLM,PHIL,6.55,USD,Colma,Pleasant Hill
1381,COLM,WCRK,6.35,USD,Colma,Walnut Creek
1382,COLM,LAFY,5.95,USD,Colma,Lafayette
1383,COLM,ORIN,5.55,USD,Colma,Orinda
1384,COLM,ROCK,4.95,USD,Colma,Rockridge
1385,COLM,WOAK,4.6,USD,Colma,West Oakland
1386,COLM,EMBR,4.05,USD,Colma,Embarcadero
1387,COLM,MONT,4.05,USD,Colma,Montgomery Street
1388,COLM,POWL,4.05,USD,Colma,Powell Street
1389,COLM,CIVC,4.05,USD,Colma,Civic Center
1390,COLM,16TH,3.85,USD,Colma,16th Street Mission
1391,COLM,24TH,3.7,USD,Colma,24th Street Mission
1392,COLM,GLEN,3.6,USD,Colma,Glen Park
1393,COLM,BALB,3.6,USD,Colma,Balboa Park
1394,COLM,DALY,3.6,USD,Colma,Daly City
1395,COLM,OAKL,11.9,USD,Colma,Oakland City Center/12th St
1396,COLM,WARM,7.85,USD,Colma,Warm Springs/South Fremont
1397,COLM,MLPT,8.65,USD,Colma,Milpitas
1398,COLM,BERY,8.9,USD,Colma,Berryessa/North San Jose
1399,COLM,PCTR,7.95,USD,Colma,Pittsburg Center
1400,COLM,ANTC,8.7,USD,Colma,Antioch
1401,CONC,SSAN,7.2,USD,Concord,South San Francisco
1402,CONC,SBRN,7.5,USD,Concord,San Bruno
1403,CONC,SFIA,12.65,USD,Concord,San Francisco International Airport
1404,CONC,MLBR,7.85,USD,Concord,Millbrae
1405,CONC,WDUB,6.85,USD,Concord,West Dublin/Pleasanton
1406,CONC,RICH,5.2,USD,Concord,Richmond
1407,CONC,DELN,5,USD,Concord,Del Norte
1408,CONC,PLZA,4.8,USD,Concord,El Cerrito Plaza
1409,CONC,NBRK,4.6,USD,Concord,North Berkeley
1410,CONC,DBRK,4.5,USD,Concord,Downtown Berkeley
1411,CONC,ASHB,4.5,USD,Concord,Ashby
1412,CONC,MCAR,4.5,USD,Concord,MacArthur
1413,CONC,19TH,4.5,USD,Concord,19th Street Oakland
1414,CONC,12TH,4.5,USD,Concord,12th Street Oakland
1415,CONC,LAKE,4.5,USD,Concord,Lake Merritt
1416,CONC,FTVL,4.7,USD,Concord,Fruitvale
1417,CONC,COLS,4.9,USD,Concord,Coliseum
1418,CONC,SANL,5.2,USD,Concord,San Leandro
1419,CONC,BAYF,5.5,USD,Concord,Bay Fair
1420,CONC,HAYW,5.8,USD,Concord,Hayward
1421,CONC,SHAY,6.15,USD,Concord,South Hayward
1422,CONC,UCTY,6.7,USD,Concord,Union City
1423,CONC,FRMT,7.05,USD,Concord,Fremont
1424,CONC,CAST,5.8,USD,Concord,Castro Valley
1425,CONC,DUBL,7.05,USD,Concord,Dublin/Pleasanton
1426,CONC,PITT,2.15,USD,Concord,Pittsburg/Bay Point
1427,CONC,NCON,2.15,USD,Concord,North Concord/Martinez
1428,CONC,COLM,7,USD,Concord,Colma
1429,CONC,CONC,6.4,USD,Concord,Concord
1430,CONC,PHIL,2.15,USD,Concord,Pleasant Hill
1431,CONC,WCRK,2.15,USD,Concord,Walnut Creek
1432,CONC,LAFY,2.15,USD,Concord,Lafayette
1433,CONC,ORIN,2.15,USD,Concord,Orinda
1434,CONC,ROCK,4.35,USD,Concord,Rockridge
1435,CONC,WOAK,4.65,USD,Concord,West Oakland
1436,CONC,EMBR,6.5,USD,Concord,Embarcadero
1437,CONC,MONT,6.5,USD,Concord,Montgomery Street
1438,CONC,POWL,6.5,USD,Concord,Powell Street
1439,CONC,CIVC,6.5,USD,Concord,Civic Center
1440,CONC,16TH,6.6,USD,Concord,16th Street Mission
1441,CONC,24TH,6.65,USD,Concord,24th Street Mission
1442,CONC,GLEN,6.8,USD,Concord,Glen Park
1443,CONC,BALB,6.9,USD,Concord,Balboa Park
1444,CONC,DALY,7,USD,Concord,Daly City
1445,CONC,OAKL,11.6,USD,Concord,Oakland City Center/12th St
1446,CONC,WARM,7.55,USD,Concord,Warm Springs/South Fremont
1447,CONC,MLPT,8.35,USD,Concord,Milpitas
1448,CONC,BERY,8.6,USD,Concord,Berryessa/North San Jose
1449,CONC,PCTR,2.15,USD,Concord,Pittsburg Center
1450,CONC,ANTC,3.95,USD,Concord,Antioch
1451,PHIL,SSAN,6.75,USD,Pleasant Hill,South San Francisco
1452,PHIL,SBRN,7.05,USD,Pleasant Hill,San Bruno
1453,PHIL,SFIA,12.2,USD,Pleasant Hill,San Francisco International Airport
1454,PHIL,MLBR,7.4,USD,Pleasant Hill,Millbrae
1455,PHIL,WDUB,6.4,USD,Pleasant Hill,West Dublin/Pleasanton
1456,PHIL,RICH,4.75,USD,Pleasant Hill,Richmond
1457,PHIL,DELN,4.5,USD,Pleasant Hill,Del Norte
1458,PHIL,PLZA,4.35,USD,Pleasant Hill,El Cerrito Plaza
1459,PHIL,NBRK,4.15,USD,Pleasant Hill,North Berkeley
1460,PHIL,DBRK,4.05,USD,Pleasant Hill,Downtown Berkeley
1461,PHIL,ASHB,4.05,USD,Pleasant Hill,Ashby
1462,PHIL,MCAR,4.05,USD,Pleasant Hill,MacArthur
1463,PHIL,19TH,4.05,USD,Pleasant Hill,19th Street Oakland
1464,PHIL,12TH,4.05,USD,Pleasant Hill,12th Street Oakland
1465,PHIL,LAKE,4.05,USD,Pleasant Hill,Lake Merritt
1466,PHIL,FTVL,4.25,USD,Pleasant Hill,Fruitvale
1467,PHIL,COLS,4.45,USD,Pleasant Hill,Coliseum
1468,PHIL,SANL,4.8,USD,Pleasant Hill,San Leandro
1469,PHIL,BAYF,5.05,USD,Pleasant Hill,Bay Fair
1470,PHIL,HAYW,5.35,USD,Pleasant Hill,Hayward
1471,PHIL,SHAY,5.65,USD,Pleasant Hill,South Hayward
1472,PHIL,UCTY,6.2,USD,Pleasant Hill,Union City
1473,PHIL,FRMT,6.6,USD,Pleasant Hill,Fremont
1474,PHIL,CAST,5.35,USD,Pleasant Hill,Castro Valley
1475,PHIL,DUBL,6.6,USD,Pleasant Hill,Dublin/Pleasanton
1476,PHIL,PITT,2.15,USD,Pleasant Hill,Pittsburg/Bay Point
1477,PHIL,NCON,2.15,USD,Pleasant Hill,North Concord/Martinez
1478,PHIL,COLM,6.55,USD,Pleasant Hill,Colma
1479,PHIL,CONC,2.15,USD,Pleasant Hill,Concord
1480,PHIL,PHIL,6.4,USD,Pleasant Hill,Pleasant Hill
1481,PHIL,WCRK,2.15,USD,Pleasant Hill,Walnut Creek
1482,PHIL,LAFY,2.15,USD,Pleasant Hill,Lafayette
1483,PHIL,ORIN,2.15,USD,Pleasant Hill,Orinda
1484,PHIL,ROCK,3.85,USD,Pleasant Hill,Rockridge
1485,PHIL,WOAK,4.25,USD,Pleasant Hill,West Oakland
1486,PHIL,EMBR,6.05,USD,Pleasant Hill,Embarcadero
1487,PHIL,MONT,6.05,USD,Pleasant Hill,Montgomery Street
1488,PHIL,POWL,6.05,USD,Pleasant Hill,Powell Street
1489,PHIL,CIVC,6.05,USD,Pleasant Hill,Civic Center
1490,PHIL,16TH,6.1,USD,Pleasant Hill,16th Street Mission
1491,PHIL,24TH,6.2,USD,Pleasant Hill,24th Street Mission
1492,PHIL,GLEN,6.35,USD,Pleasant Hill,Glen Park
1493,PHIL,BALB,6.4,USD,Pleasant Hill,Balboa Park
1494,PHIL,DALY,6.55,USD,Pleasant Hill,Daly City
1495,PHIL,OAKL,11.15,USD,Pleasant Hill,Oakland City Center/12th St
1496,PHIL,WARM,7.1,USD,Pleasant Hill,Warm Springs/South Fremont
1497,PHIL,MLPT,7.9,USD,Pleasant Hill,Milpitas
1498,PHIL,BERY,8.15,USD,Pleasant Hill,Berryessa/North San Jose
1499,PHIL,PCTR,3.7,USD,Pleasant Hill,Pittsburg Center
1500,PHIL,ANTC,4.4,USD,Pleasant Hill,Antioch
1501,WCRK,SSAN,6.6,USD,Walnut Creek,South San Francisco
1502,WCRK,SBRN,6.85,USD,Walnut Creek,San Bruno
1503,WCRK,SFIA,12.05,USD,Walnut Creek,San Francisco International Airport
1504,WCRK,MLBR,7.25,USD,Walnut Creek,Millbrae
1505,WCRK,WDUB,6.2,USD,Walnut Creek,West Dublin/Pleasanton
1506,WCRK,RICH,4.55,USD,Walnut Creek,Richmond
1507,WCRK,DELN,4.35,USD,Walnut Creek,Del Norte
1508,WCRK,PLZA,4.15,USD,Walnut Creek,El Cerrito Plaza
1509,WCRK,NBRK,3.95,USD,Walnut Creek,North Berkeley
1510,WCRK,DBRK,3.9,USD,Walnut Creek,Downtown Berkeley
1511,WCRK,ASHB,3.85,USD,Walnut Creek,Ashby
1512,WCRK,MCAR,3.85,USD,Walnut Creek,MacArthur
1513,WCRK,19TH,3.9,USD,Walnut Creek,19th Street Oakland
1514,WCRK,12TH,3.9,USD,Walnut Creek,12th Street Oakland
1515,WCRK,LAKE,3.9,USD,Walnut Creek,Lake Merritt
1516,WCRK,FTVL,4.05,USD,Walnut Creek,Fruitvale
1517,WCRK,COLS,4.3,USD,Walnut Creek,Coliseum
1518,WCRK,SANL,4.6,USD,Walnut Creek,San Leandro
1519,WCRK,BAYF,4.85,USD,Walnut Creek,Bay Fair
1520,WCRK,HAYW,5.2,USD,Walnut Creek,Hayward
1521,WCRK,SHAY,5.5,USD,Walnut Creek,South Hayward
1522,WCRK,UCTY,6.05,USD,Walnut Creek,Union City
1523,WCRK,FRMT,6.45,USD,Walnut Creek,Fremont
1524,WCRK,CAST,5.2,USD,Walnut Creek,Castro Valley
1525,WCRK,DUBL,6.4,USD,Walnut Creek,Dublin/Pleasanton
1526,WCRK,PITT,2.15,USD,Walnut Creek,Pittsburg/Bay Point
1527,WCRK,NCON,2.15,USD,Walnut Creek,North Concord/Martinez
1528,WCRK,COLM,6.35,USD,Walnut Creek,Colma
1529,WCRK,CONC,2.15,USD,Walnut Creek,Concord
1530,WCRK,PHIL,2.15,USD,Walnut Creek,Pleasant Hill
1531,WCRK,WCRK,6.4,USD,Walnut Creek,Walnut Creek
1532,WCRK,LAFY,2.15,USD,Walnut Creek,Lafayette
1533,WCRK,ORIN,2.15,USD,Walnut Creek,Orinda
1534,WCRK,ROCK,3.6,USD,Walnut Creek,Rockridge
1535,WCRK,WOAK,4.05,USD,Walnut Creek,West Oakland
1536,WCRK,EMBR,5.85,USD,Walnut Creek,Embarcadero
1537,WCRK,MONT,5.85,USD,Walnut Creek,Montgomery Street
1538,WCRK,POWL,5.85,USD,Walnut Creek,Powell Street
1539,WCRK,CIVC,5.85,USD,Walnut Creek,Civic Center
1540,WCRK,16TH,5.95,USD,Walnut Creek,16th Street Mission
1541,WCRK,24TH,6,USD,Walnut Creek,24th Street Mission
1542,WCRK,GLEN,6.15,USD,Walnut Creek,Glen Park
1543,WCRK,BALB,6.25,USD,Walnut Creek,Balboa Park
1544,WCRK,DALY,6.4,USD,Walnut Creek,Daly City
1545,WCRK,OAKL,11,USD,Walnut Creek,Oakland City Center/12th St
1546,WCRK,WARM,6.9,USD,Walnut Creek,Warm Springs/South Fremont
1547,WCRK,MLPT,7.7,USD,Walnut Creek,Milpitas
1548,WCRK,BERY,8,USD,Walnut Creek,Berryessa/North San Jose
1549,WCRK,PCTR,3.9,USD,Walnut Creek,Pittsburg Center
1550,WCRK,ANTC,4.6,USD,Walnut Creek,Antioch
1551,LAFY,SSAN,6.2,USD,Lafayette,South San Francisco
1552,LAFY,SBRN,6.45,USD,Lafayette,San Bruno
1553,LAFY,SFIA,11.65,USD,Lafayette,San Francisco International Airport
1554,LAFY,MLBR,6.85,USD,Lafayette,Millbrae
1555,LAFY,WDUB,5.8,USD,Lafayette,West Dublin/Pleasanton
1556,LAFY,RICH,4.2,USD,Lafayette,Richmond
1557,LAFY,DELN,3.95,USD,Lafayette,Del Norte
1558,LAFY,PLZA,3.75,USD,Lafayette,El Cerrito Plaza
1559,LAFY,NBRK,3.55,USD,Lafayette,North Berkeley
1560,LAFY,DBRK,3.45,USD,Lafayette,Downtown Berkeley
1561,LAFY,ASHB,3.3,USD,Lafayette,Ashby
1562,LAFY,MCAR,3.2,USD,Lafayette,MacArthur
1563,LAFY,19TH,3.4,USD,Lafayette,19th Street Oakland
1564,LAFY,12TH,3.4,USD,Lafayette,12th Street Oakland
1565,LAFY,LAKE,3.4,USD,Lafayette,Lake Merritt
1566,LAFY,FTVL,3.65,USD,Lafayette,Fruitvale
1567,LAFY,COLS,3.9,USD,Lafayette,Coliseum
1568,LAFY,SANL,4.2,USD,Lafayette,San Leandro
1569,LAFY,BAYF,4.45,USD,Lafayette,Bay Fair
1570,LAFY,HAYW,4.8,USD,Lafayette,Hayward
1571,LAFY,SHAY,5.1,USD,Lafayette,South Hayward
1572,LAFY,UCTY,5.65,USD,Lafayette,Union City
1573,LAFY,FRMT,6.05,USD,Lafayette,Fremont
1574,LAFY,CAST,4.8,USD,Lafayette,Castro Valley
1575,LAFY,DUBL,6,USD,Lafayette,Dublin/Pleasanton
1576,LAFY,PITT,4.1,USD,Lafayette,Pittsburg/Bay Point
1577,LAFY,NCON,3.4,USD,Lafayette,North Concord/Martinez
1578,LAFY,COLM,5.95,USD,Lafayette,Colma
1579,LAFY,CONC,2.15,USD,Lafayette,Concord
1580,LAFY,PHIL,2.15,USD,Lafayette,Pleasant Hill
1581,LAFY,WCRK,2.15,USD,Lafayette,Walnut Creek
1582,LAFY,LAFY,6.4,USD,Lafayette,Lafayette
1583,LAFY,ORIN,2.15,USD,Lafayette,Orinda
1584,LAFY,ROCK,3,USD,Lafayette,Rockridge
1585,LAFY,WOAK,3.65,USD,Lafayette,West Oakland
1586,LAFY,EMBR,5.5,USD,Lafayette,Embarcadero
1587,LAFY,MONT,5.5,USD,Lafayette,Montgomery Street
1588,LAFY,POWL,5.5,USD,Lafayette,Powell Street
1589,LAFY,CIVC,5.5,USD,Lafayette,Civic Center
1590,LAFY,16TH,5.55,USD,Lafayette,16th Street Mission
1591,LAFY,24TH,5.6,USD,Lafayette,24th Street Mission
1592,LAFY,GLEN,5.8,USD,Lafayette,Glen Park
1593,LAFY,BALB,5.85,USD,Lafayette,Balboa Park
1594,LAFY,DALY,6,USD,Lafayette,Daly City
1595,LAFY,OAKL,10.6,USD,Lafayette,Oakland City Center/12th St
1596,LAFY,WARM,6.5,USD,Lafayette,Warm Springs/South Fremont
1597,LAFY,MLPT,7.3,USD,Lafayette,Milpitas
1598,LAFY,BERY,7.6,USD,Lafayette,Berryessa/North San Jose
1599,LAFY,PCTR,4.3,USD,Lafayette,Pittsburg Center
1600,LAFY,ANTC,5,USD,Lafayette,Antioch
1601,ORIN,SSAN,5.75,USD,Orinda,South San Francisco
1602,ORIN,SBRN,6.05,USD,Orinda,San Bruno
1603,ORIN,SFIA,11.2,USD,Orinda,San Francisco International Airport
1604,ORIN,MLBR,6.4,USD,Orinda,Millbrae
1605,ORIN,WDUB,5.4,USD,Orinda,West Dublin/Pleasanton
1606,ORIN,RICH,3.75,USD,Orinda,Richmond
1607,ORIN,DELN,3.55,USD,Orinda,Del Norte
1608,ORIN,PLZA,3.25,USD,Orinda,El Cerrito Plaza
1609,ORIN,NBRK,2.9,USD,Orinda,North Berkeley
1610,ORIN,DBRK,2.75,USD,Orinda,Downtown Berkeley
1611,ORIN,ASHB,2.6,USD,Orinda,Ashby
1612,ORIN,MCAR,2.15,USD,Orinda,MacArthur
1613,ORIN,19TH,2.7,USD,Orinda,19th Street Oakland
1614,ORIN,12TH,2.7,USD,Orinda,12th Street Oakland
1615,ORIN,LAKE,2.7,USD,Orinda,Lake Merritt
1616,ORIN,FTVL,3.05,USD,Orinda,Fruitvale
1617,ORIN,COLS,3.45,USD,Orinda,Coliseum
1618,ORIN,SANL,3.8,USD,Orinda,San Leandro
1619,ORIN,BAYF,4.05,USD,Orinda,Bay Fair
1620,ORIN,HAYW,4.35,USD,Orinda,Hayward
1621,ORIN,SHAY,4.7,USD,Orinda,South Hayward
1622,ORIN,UCTY,5.25,USD,Orinda,Union City
1623,ORIN,FRMT,5.6,USD,Orinda,Fremont
1624,ORIN,CAST,4.35,USD,Orinda,Castro Valley
1625,ORIN,DUBL,5.6,USD,Orinda,Dublin/Pleasanton
1626,ORIN,PITT,4.5,USD,Orinda,Pittsburg/Bay Point
1627,ORIN,NCON,3.95,USD,Orinda,North Concord/Martinez
1628,ORIN,COLM,5.55,USD,Orinda,Colma
1629,ORIN,CONC,2.15,USD,Orinda,Concord
1630,ORIN,PHIL,2.15,USD,Orinda,Pleasant Hill
1631,ORIN,WCRK,2.15,USD,Orinda,Walnut Creek
1632,ORIN,LAFY,2.15,USD,Orinda,Lafayette
1633,ORIN,ORIN,6.4,USD,Orinda,Orinda
1634,ORIN,ROCK,2.15,USD,Orinda,Rockridge
1635,ORIN,WOAK,2.95,USD,Orinda,West Oakland
1636,ORIN,EMBR,5.05,USD,Orinda,Embarcadero
1637,ORIN,MONT,5.05,USD,Orinda,Montgomery Street
1638,ORIN,POWL,5.05,USD,Orinda,Powell Street
1639,ORIN,CIVC,5.05,USD,Orinda,Civic Center
1640,ORIN,16TH,5.15,USD,Orinda,16th Street Mission
1641,ORIN,24TH,5.2,USD,Orinda,24th Street Mission
1642,ORIN,GLEN,5.35,USD,Orinda,Glen Park
1643,ORIN,BALB,5.45,USD,Orinda,Balboa Park
1644,ORIN,DALY,5.6,USD,Orinda,Daly City
1645,ORIN,OAKL,10.15,USD,Orinda,Oakland City Center/12th St
1646,ORIN,WARM,6.1,USD,Orinda,Warm Springs/South Fremont
1647,ORIN,MLPT,6.9,USD,Orinda,Milpitas
1648,ORIN,BERY,7.15,USD,Orinda,Berryessa/North San Jose
1649,ORIN,PCTR,4.7,USD,Orinda,Pittsburg Center
1650,ORIN,ANTC,5.4,USD,Orinda,Antioch
1651,ROCK,SSAN,5.15,USD,Rockridge,South San Francisco
1652,ROCK,SBRN,5.45,USD,Rockridge,San Bruno
1653,ROCK,SFIA,10.6,USD,Rockridge,San Francisco International Airport
1654,ROCK,MLBR,5.8,USD,Rockridge,Millbrae
1655,ROCK,WDUB,4.85,USD,Rockridge,West Dublin/Pleasanton
1656,ROCK,RICH,3.05,USD,Rockridge,Richmond
1657,ROCK,DELN,2.65,USD,Rockridge,Del Norte
1658,ROCK,PLZA,2.35,USD,Rockridge,El Cerrito Plaza
1659,ROCK,NBRK,2.15,USD,Rockridge,North Berkeley
1660,ROCK,DBRK,2.15,USD,Rockridge,Downtown Berkeley
1661,ROCK,ASHB,2.15,USD,Rockridge,Ashby
1662,ROCK,MCAR,2.15,USD,Rockridge,MacArthur
1663,ROCK,19TH,2.15,USD,Rockridge,19th Street Oakland
1664,ROCK,12TH,2.15,USD,Rockridge,12th Street Oakland
1665,ROCK,LAKE,2.15,USD,Rockridge,Lake Merritt
1666,ROCK,FTVL,2.2,USD,Rockridge,Fruitvale
1667,ROCK,COLS,2.55,USD,Rockridge,Coliseum
